time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-10-06T22:30:56.950Z,-0.67,134.426,10,6.2,mwc,154,33.5,,1.18,us,usp000d5x0,2022-05-02T17:29:31.753Z,"45 km ENE of Manokwari, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-11-11T21:26:41.150Z,-8.152,124.868,10,7.5,mwc,301,33.8,,1.07,us,usp000d85g,2022-07-14T19:45:32.524Z,"63 km NW of Maubara, Timor Leste",earthquake,,,,,reviewed,us,hrv
2004-11-11T22:49:48.140Z,-8.255,124.93,10,6.4,ms,146,42.8,,1.14,us,usp000d860,2022-05-02T17:32:30.695Z,"49 km NW of Maubara, Timor Leste",earthquake,,,,27,reviewed,us,us
2004-11-26T02:25:03.310Z,-3.609,135.404,10,7.1,mwc,439,28.8,,1.18,us,usp000d975,2022-05-02T17:34:40.942Z,"29 km SSW of Nabire, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-11-28T07:36:45.400Z,-3.638,135.445,23.1,6.2,mwb,202,33.2,,0.94,us,usp000d9fy,2022-05-02T17:35:24.273Z,"31 km SSW of Nabire, Indonesia",earthquake,,,,,reviewed,us,us
2004-12-26T00:58:53.450Z,3.295,95.982,30,9.1,mw,601,22,,1.17,official,official20041226005853450_30,2023-01-03T22:32:42.708Z,"2004 Sumatra - Andaman Islands Earthquake",earthquake,,,,,reviewed,us,official
2005-01-09T22:12:56.510Z,4.926,95.108,40,6.1,mwb,505,36.9,,0.91,us,usp000dcxu,2022-05-02T17:42:27.667Z,"72 km SSW of Banda Aceh, Indonesia",earthquake,,,,,reviewed,us,us
2005-01-15T13:47:05.130Z,-6.462,105.236,58.7,6,mwc,199,32.6,,1.05,us,usp000ddcz,2022-05-02T17:42:45.537Z,"66 km W of Labuan, Indonesia",earthquake,,4.9,,,reviewed,us,hrv
2005-01-23T20:10:12.150Z,-1.198,119.933,11,6.3,mwc,139,31,,1.24,us,usp000de4m,2022-05-02T17:44:59.652Z,"32 km SSE of Palu, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-02-09T13:27:25.340Z,4.797,95.117,44.5,6,mwb,500,53.5,,0.83,us,usp000dfsp,2022-07-14T18:12:23.211Z,"85 km SSW of Banda Aceh, Indonesia",earthquake,,5.8,,,reviewed,us,us
2005-02-15T14:42:25.850Z,4.756,126.421,39.7,6.5,mwc,286,47.3,,0.98,us,usp000dg73,2022-07-14T18:05:20.145Z,"Pulau-Pulau Talaud, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-02-19T00:04:43.590Z,-5.562,122.129,10,6.5,mwb,371,31.8,,0.92,us,usp000dgfv,2022-05-02T17:49:14.146Z,"81 km SSW of Katabu, Indonesia",earthquake,,,,,reviewed,us,us
2005-02-26T12:56:52.620Z,2.908,95.592,36,6.8,mwb,444,33.8,,0.94,us,usp000dh0k,2022-05-02T17:49:44.980Z,"99 km WNW of Sinabang, Indonesia",earthquake,,6.4,,,reviewed,us,us
2005-03-26T15:40:34.530Z,-4.894,129.938,10,6.1,mwb,202,29.3,,0.86,us,usp000dk3v,2022-07-14T17:10:32.852Z,"205 km SSE of Amahai, Indonesia",earthquake,,,,,reviewed,us,us
2005-03-28T16:09:36.530Z,2.085,97.108,30,8.6,mww,510,22.1,,0.91,official,official20050328160936530_30,2022-07-14T17:08:13.141Z,"78 km WSW of Singkil, Indonesia",earthquake,,,,,reviewed,us,official
2005-03-28T18:30:44.560Z,0.923,97.867,36.1,6.1,mb,434,25.9,,0.93,us,usp000dk9n,2022-05-02T18:14:56.767Z,"136 km SW of Sibolga, Indonesia",earthquake,,7.9,,142,reviewed,us,us
2005-03-30T16:19:41.100Z,2.993,95.414,22,6.3,mwb,402,24.3,,0.86,us,usp000dkp7,2022-05-02T17:51:47.127Z,"121 km WNW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,us
2005-04-03T00:59:21.420Z,0.368,98.319,30,6,mwb,461,28.2,,0.85,us,usp000dm21,2022-05-02T17:52:19.938Z,"154 km SW of Padangsidempuan, Indonesia",earthquake,,,,,reviewed,us,us
2005-04-03T03:10:56.470Z,2.022,97.942,36,6.3,mwb,626,22.7,,0.87,us,usp000dm28,2022-07-14T16:55:40.940Z,"33 km SSE of Singkil, Indonesia",earthquake,,,,,reviewed,us,us
2005-04-08T05:48:37.880Z,-0.215,97.731,20.9,6.1,mwb,309,25.9,,0.93,us,usp000dmka,2022-07-14T16:50:35.265Z,"245 km SSW of Sibolga, Indonesia",earthquake,,,,,reviewed,us,us
2005-04-10T10:29:11.280Z,-1.644,99.607,19,6.7,mwc,656,21.2,,1.02,us,usp000dmtx,2022-07-14T16:48:48.961Z,"113 km SW of Padang, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-04-10T11:14:19.620Z,-1.714,99.779,30,6.5,mwc,478,21.2,,0.94,us,usp000dmu9,2022-07-14T16:45:26.685Z,"106 km SW of Padang, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-04-10T17:24:39.400Z,-1.591,99.717,30,6.4,mwb,374,27.2,,0.89,us,usp000dmxm,2022-07-14T16:40:11.319Z,"100 km SW of Padang, Indonesia",earthquake,,,,,reviewed,us,us
2005-04-11T06:11:11.820Z,2.169,96.759,24,6.1,mwb,402,26.9,,1.07,us,usp000dn0t,2022-07-14T16:36:24.319Z,"54 km SE of Sinabang, Indonesia",earthquake,,,,,reviewed,us,us
2005-04-16T16:38:03.900Z,1.812,97.662,31,6.4,mwc,413,22.6,,0.89,us,usp000dnh8,2022-07-14T16:29:15.556Z,"54 km SSW of Singkil, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-04-28T14:07:33.700Z,2.132,96.799,22,6.2,mwb,408,19.8,,0.91,us,usp000dpeg,2022-07-14T16:20:33.317Z,"60 km SE of Sinabang, Indonesia",earthquake,,,,,reviewed,us,us
2005-05-10T01:09:05.100Z,-6.226,103.139,17,6.3,mwc,429,20.4,,0.91,us,usp000dqbc,2022-05-02T18:21:17.771Z,"southwest of Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-05-14T05:05:18.480Z,0.587,98.459,34,6.7,mwb,695,20.9,,1,us,usp000dqs0,2022-07-14T16:10:10.354Z,"125 km SW of Padangsidempuan, Indonesia",earthquake,,,,,reviewed,us,us
2005-05-19T01:54:52.850Z,1.989,97.041,30,6.9,mwc,635,26,,0.92,us,usp000dr4t,2022-07-14T16:06:40.148Z,"89 km WSW of Singkil, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-06-08T06:28:10.920Z,2.17,96.724,23.5,6.1,mwb,320,26.7,,0.81,us,usp000dsgp,2022-07-14T15:54:19.006Z,"51 km SE of Sinabang, Indonesia",earthquake,,,,,reviewed,us,us
2005-07-05T01:52:02.950Z,1.819,97.082,21,6.7,mwc,398,22.3,,1,us,usp000dujc,2022-07-14T15:36:49.413Z,"94 km WSW of Singkil, Indonesia",earthquake,,,,,reviewed,us,hrv
2005-11-19T14:10:13.030Z,2.164,96.786,21,6.5,mwb,358,20.7,,0.98,us,usp000e4gh,2022-07-14T13:32:20.662Z,"57 km SE of Sinabang, Indonesia",earthquake,,,,,reviewed,us,us
2005-12-21T07:09:05.170Z,-0.066,124.672,25,6.3,mwc,380,40.3,,0.99,us,usp000e6ht,2022-05-02T18:10:15.270Z,"153 km S of Tomohon, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-03-14T06:57:33.860Z,-3.595,127.214,30.1,6.7,mwb,306,21.3,,1.17,us,usp000ec4d,2022-05-02T15:26:38.797Z,"108 km W of Ambon, Indonesia",earthquake,,,,,reviewed,us,us
2006-03-31T21:14:45.200Z,3.798,126.344,37,6.2,mwb,346,40.5,,0.98,us,usp000edc9,2022-05-02T15:28:35.766Z,"202 km SSE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2006-04-25T18:26:17.150Z,1.994,96.995,21,6.3,mwc,354,20.9,,0.9,us,usp000efgw,2022-07-14T11:41:47.628Z,"87 km SE of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-05-16T15:28:25.920Z,0.093,97.05,12,6.8,mwb,701,16.3,,0.82,us,usp000eh8s,2022-07-14T11:21:10.067Z,"256 km SSW of Singkil, Indonesia",earthquake,,,,,reviewed,us,us
2006-05-19T14:44:24.900Z,-0.143,124.713,35,6.3,mwc,298,44.8,,0.99,us,usp000ehgc,2022-07-14T11:19:24.394Z,"161 km S of Tondano, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-05-22T20:53:57.410Z,-4.715,126.811,2.8,6.1,mwb,109,49.9,,1.33,us,usp000ehr1,2022-05-02T18:19:59.790Z,"189 km SW of Ambon, Indonesia",earthquake,,24.9,,,reviewed,us,us
2006-05-26T22:53:58.920Z,-7.961,110.446,12.5,6.3,mwb,213,42.8,,1.32,us,usp000ej1c,2022-07-14T11:14:15.492Z,"10 km E of Pundong, Indonesia",earthquake,,,,,reviewed,us,us
2006-06-24T21:15:00.920Z,-0.39,123.195,26,6.3,mwb,331,33.1,,1.29,us,usp000em69,2022-07-14T10:56:48.738Z,"76 km NE of Luwuk, Indonesia",earthquake,,,,,reviewed,us,us
2006-07-17T08:19:26.680Z,-9.284,107.419,20,7.7,mwc,357,36.8,,1.16,us,usp000ensm,2022-07-14T10:46:46.015Z,"226 km SSW of Singaparna, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-07-17T09:13:04.960Z,-9.087,107.76,10,6,mwc,272,42.4,,1.02,us,usp000ensv,2022-07-14T10:44:16.328Z,"194 km SSW of Kawalu, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-07-17T15:45:59.820Z,-9.42,108.319,21,6.1,mwb,252,34.9,,1.14,us,usp000enuy,2022-07-14T10:41:50.855Z,"220 km SSW of Sidareja, Indonesia",earthquake,,,,,reviewed,us,us
2006-07-19T10:57:36.880Z,-6.535,105.389,45,6.1,mwb,383,33.2,,0.93,us,usp000ep36,2022-07-14T10:34:31.550Z,"51 km WSW of Labuan, Indonesia",earthquake,,,,,reviewed,us,us
2006-07-23T08:22:04.160Z,-0.336,123.286,28,6,mwc,308,33.2,,1.16,us,usp000epcn,2022-05-02T18:24:09.964Z,"87 km NE of Luwuk, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-07-27T11:16:40.370Z,1.707,97.146,20,6.3,mwc,269,26,,0.81,us,usp000eppm,2022-07-14T10:31:04.519Z,"96 km SW of Singkil, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-08-11T20:54:14.370Z,2.403,96.348,22,6.2,mwc,290,39.5,,0.79,us,usp000eqr2,2022-05-02T15:34:48.484Z,"9 km SSW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-09-16T09:45:23.910Z,-3.08,129.441,17,6.3,mwb,209,56.2,,1.16,us,usp000et62,2022-05-02T15:36:55.616Z,"",earthquake,,,,,reviewed,us,us
2006-09-21T18:54:50.050Z,-9.05,110.365,25,6,mwc,237,24.2,,1.13,us,usp000ethq,2022-07-14T09:55:19.300Z,"121 km S of Pundong, Indonesia",earthquake,,,,,reviewed,us,gcmt
2006-10-24T03:03:45.280Z,4.898,125.295,10,6.1,mwb,167,50.2,,1.33,us,usp000evwc,2022-05-02T18:30:49.295Z,"58 km SSW of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2006-11-29T01:32:17.920Z,2.52,128.283,39,6.2,mwb,264,43.7,,1.07,us,usp000ez3h,2022-07-14T08:50:21.695Z,"92 km NNE of Tobelo, Indonesia",earthquake,,,,,reviewed,us,us
2006-12-01T14:01:44.260Z,-8.261,118.753,19,6.3,mwc,205,41.6,,1.17,us,usp000ez9y,2022-07-14T08:46:55.554Z,"22 km N of Bima, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-01-11T14:31:20.740Z,-3.655,127.283,13,6,mwc,283,41.4,,1.02,us,usp000f26m,2022-05-02T19:33:24.514Z,"100 km W of Ambon, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-01-21T11:27:45.060Z,1.065,126.282,22,7.5,mwc,570,21.6,,1.22,us,usp000f34b,2022-07-14T08:08:59.870Z,"126 km WNW of Ternate, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-01-21T17:32:55.520Z,1.06,126.345,23,6.2,mwc,225,41,,0.86,us,usp000f368,2022-05-02T19:34:39.876Z,"119 km WNW of Ternate, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-02-12T12:45:31.700Z,5.561,126.073,24,6.1,mwc,309,31.9,,1.25,us,usp000f4qy,2022-07-14T07:51:49.801Z,"62 km SE of Caburan, Philippines",earthquake,,,,,reviewed,us,gcmt
2007-02-20T08:04:25.280Z,-1.034,126.976,12,6.7,mwc,253,40.3,,1.07,us,usp000f57a,2022-05-02T19:55:26.208Z,"206 km SSW of Sofifi, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-02-20T14:25:26.340Z,-1.032,126.975,11,6,mwc,176,40.4,,1.07,us,usp000f582,2022-05-02T19:55:33.811Z,"206 km SSW of Sofifi, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-03-06T03:49:38.900Z,-0.493,100.498,19,6.4,mwc,306,16.4,,1.21,us,usp000f65w,2022-07-14T07:31:54.284Z,"24 km SE of Bukittinggi, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-03-06T05:49:25.430Z,-0.488,100.53,11,6.3,mwc,392,23.6,,1.04,us,usp000f660,2022-07-14T07:30:10.117Z,"26 km SE of Bukittinggi, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-03-17T17:42:26.290Z,1.132,126.216,35,6.2,mwb,328,36.8,,0.96,us,usp000f6w4,2022-07-14T07:18:23.603Z,"135 km WNW of Ternate, Indonesia",earthquake,,,,,reviewed,us,us
2007-04-07T09:51:51.620Z,2.916,95.7,30,6.1,mwc,280,32.6,,0.96,us,usp000f8z7,2022-07-14T06:53:17.870Z,"89 km WNW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-05-29T09:36:05.600Z,-1.065,127.343,24,6.1,mwc,334,40.2,,1.12,us,usp000fcze,2022-05-02T20:18:06.381Z,"200 km S of Sofifi, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-06-26T22:23:03.040Z,-10.492,108.149,10,6,mwc,327,25.1,,0.92,us,usp000fexm,2022-05-02T20:20:47.684Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-07-26T05:40:16.100Z,2.872,127.464,25,6.9,mwb,374,24.1,,1.28,us,usp000fh3s,2022-07-14T05:27:33.697Z,"140 km NNW of Tobelo, Indonesia",earthquake,,,,,reviewed,us,us
2007-08-17T03:04:03.090Z,-5.261,129.432,10,6.4,mwc,293,36.5,,1.14,us,usp000fjzv,2022-05-02T20:25:34.555Z,"219 km SSE of Amahai, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-12T11:10:26.830Z,-4.438,101.367,34,8.4,mww,411,32.3,,1.03,official,official20070912111026830_34,2022-07-14T03:10:27.019Z,"122 km SW of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,official
2007-09-12T23:49:03.720Z,-2.625,100.841,35,7.9,mwc,446,29.1,,1.01,us,usp000fn2b,2022-07-14T03:06:52.110Z,"87 km SW of Sungai Penuh, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-13T02:30:03.300Z,-1.689,99.668,28.9,6.5,mwc,409,26.2,,0.99,us,usp000fn34,2022-05-02T20:42:33.288Z,"Kepulauan Mentawai region, Indonesia",earthquake,,11.6,,,reviewed,us,gcmt
2007-09-13T03:35:28.720Z,-2.13,99.627,22,7,mwc,537,23.1,,1.04,us,usp000fn3d,2022-07-14T03:01:39.974Z,"153 km SSW of Padang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-13T09:48:45.130Z,3.801,126.342,26,6.3,mwc,364,18.3,,1.26,us,usp000fn4c,2022-05-02T20:34:30.465Z,"202 km SSE of Sarangani, Philippines",earthquake,,,,,reviewed,us,gcmt
2007-09-13T16:09:16.870Z,-3.172,101.524,53,6,mwc,465,28.5,,0.91,us,usp000fn5c,2022-05-02T20:34:39.491Z,"107 km NW of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-14T06:01:32.270Z,-4.075,101.169,23,6.4,mwc,384,26.4,,1.15,us,usp000fn7p,2022-05-02T20:34:52.845Z,"125 km WSW of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-19T07:27:50.700Z,-2.746,100.892,35,6,mwc,331,28.9,,0.95,us,usp000fnns,2022-05-02T20:35:35.508Z,"94 km SW of Sungai Penuh, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-20T08:31:14.490Z,-1.999,100.141,30,6.7,mwc,503,26.9,,0.94,us,usp000fnrx,2022-07-14T02:45:14.037Z,"118 km SSW of Padang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-26T15:43:01.440Z,-1.787,99.488,26,6.1,mwc,283,28.5,,1.01,us,usp000fp5m,2022-07-14T02:31:57.300Z,"133 km SW of Padang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-29T05:37:07.260Z,2.9,95.523,35,6,mwc,214,33,,1,us,usp000fpdq,2022-05-02T20:37:21.799Z,"106 km WNW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-10-24T21:02:50.610Z,-3.899,101.02,21,6.8,mwc,494,23.9,,1.18,us,usp000fr6r,2022-07-14T01:50:29.215Z,"138 km W of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-11-25T16:02:15.750Z,-8.292,118.37,20,6.5,mwc,353,27.5,,1.15,us,usp000ft98,2022-07-14T00:52:22.143Z,"28 km NNW of Dompu, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-11-25T17:41:38.040Z,-2.238,100.413,35,6,mwb,331,28.5,,0.93,us,usp000ft9g,2022-07-14T00:50:44.437Z,"110 km W of Sungai Penuh, Indonesia",earthquake,,,,,reviewed,us,us
2007-11-25T19:53:05.470Z,-8.224,118.467,18,6.5,mwc,272,27.6,,1.21,us,usp000ft9p,2022-07-14T00:49:06.129Z,"34 km N of Dompu, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-15T09:39:53.620Z,-6.622,131.09,57,6.4,mwc,326,23.2,,0.93,us,usp000fugf,2022-05-02T20:54:42.827Z,"214 km WSW of Tual, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-22T07:11:08.100Z,-2.407,139.067,20,6.2,mwc,280,16.5,,1.22,us,usp000fv00,2022-05-02T20:55:06.326Z,"175 km W of Abepura, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-22T12:26:17.470Z,2.087,96.806,23,6.1,mwc,279,30.3,,1.1,us,usp000fv0p,2022-05-02T20:55:07.543Z,"64 km SE of Sinabang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-01-04T07:29:18.300Z,-2.782,101.032,35,6,mwc,298,30.9,,1.1,us,usp000fvy8,2022-07-13T23:15:57.756Z,"89 km SSW of Sungai Penuh, Indonesia",earthquake,,,,,reviewed,us,us
2008-01-20T20:26:04.880Z,2.346,126.816,35,6.1,mwc,213,34.3,,0.98,us,usp000fx3z,2022-05-02T20:58:09.486Z,"149 km WNW of Tobelo, Indonesia",earthquake,,,,,reviewed,us,us
2008-01-22T17:14:57.950Z,1.011,97.442,20,6.2,mwb,157,38,,1.07,us,usp000fx81,2022-07-13T22:47:43.425Z,"146 km SSW of Singkil, Indonesia",earthquake,,,,,reviewed,us,us
2008-01-30T07:32:42.800Z,-7.302,127.688,8,6.2,mwc,321,31.6,,1.05,us,usp000fxrt,2022-05-02T20:58:50.644Z,"154 km NNE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,us
2008-02-09T18:34:01.600Z,-0.236,125.084,38,6,mwc,204,28,,1.15,us,usp000fyhw,2022-05-02T20:30:09.493Z,"171 km S of Tondano, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-13T19:58:46.130Z,-8.158,128.644,19,6.2,mwc,370,33.4,,0.93,us,usp000fyuj,2022-05-02T19:48:53.871Z,"185 km ENE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,us
2008-02-20T08:08:30.520Z,2.768,95.964,26,7.4,mwc,607,16.4,,0.97,us,usp000fzau,2022-07-13T21:46:07.212Z,"56 km NW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,us
2008-02-24T14:46:21.470Z,-2.405,99.931,22,6.5,mwc,429,28.3,,0.97,us,usp000fzv0,2022-07-13T21:32:39.831Z,"166 km WSW of Sungai Penuh, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-25T08:36:33.030Z,-2.486,99.972,25,7.2,mwc,505,18.4,,1.22,us,usp000fzx4,2022-07-13T21:29:20.073Z,"164 km WSW of Sungai Penuh, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-25T18:06:03.900Z,-2.332,99.891,25,6.6,mwc,421,17.7,,0.98,us,usp000fzy8,2022-07-13T21:25:58.564Z,"161 km SSW of Padang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-25T21:02:18.420Z,-2.245,99.808,25,6.7,mwc,543,15.1,,0.94,us,usp000fzyk,2022-07-13T21:24:18.944Z,"155 km SSW of Padang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-03-03T02:37:27.120Z,-2.18,99.823,25,6.2,mwc,367,27.6,,0.84,us,usp000g0hs,2022-07-13T21:04:54.733Z,"148 km SSW of Padang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-03-29T17:30:50.150Z,2.855,95.296,20,6.3,mwc,368,26.2,,1.07,us,usp000g2n7,2022-05-02T21:15:42.322Z,"127 km WNW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,us
2008-04-19T03:12:25.180Z,-7.815,125.694,13,6.1,mwc,207,37.4,,1.17,us,usp000g49j,2022-07-13T19:53:26.376Z,"79 km N of Metinaro, Timor Leste",earthquake,,,,,reviewed,us,us
2008-04-19T10:21:12.500Z,-7.875,125.722,10,6,mwb,162,37.2,,1.04,us,usp000g4af,2022-07-13T19:49:40.816Z,"72 km N of Metinaro, Timor Leste",earthquake,,,,,reviewed,us,us
2008-05-19T14:26:45.020Z,1.64,99.147,10,6,mwc,300,31.5,,1.01,us,usp000g78b,2022-07-13T18:59:13.275Z,"31 km NNW of Padangsidempuan, Indonesia",earthquake,,,,,reviewed,us,us
2008-06-03T22:04:27.870Z,-8.1,120.231,14,6,mwc,130,39.9,,0.89,us,usp000g8gp,2022-05-02T20:31:47.886Z,"57 km NE of Labuan Bajo, Indonesia",earthquake,,,,,reviewed,us,us
2008-11-07T16:04:23.350Z,-6.712,129.074,10,6.2,mwc,251,28.5,,0.96,us,usp000gn66,2022-05-02T20:13:02.698Z,"Banda Sea",earthquake,,,,,reviewed,us,us
2008-11-16T17:02:32.700Z,1.271,122.091,30,7.4,mww,365,33.7,,1.1,us,usp000gnur,2022-07-14T21:41:54.443Z,"135 km NW of Gorontalo, Indonesia",earthquake,,,,,reviewed,us,us
2008-11-22T16:01:01.700Z,-4.348,101.259,24,6.3,mwc,243,26.3,,1.24,us,usp000gp75,2022-05-02T19:52:32.993Z,"127 km WSW of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,us
2009-01-03T19:43:50.650Z,-0.414,132.885,17,7.7,mwc,288,29.8,,1.27,us,usp000gs2d,2022-07-15T03:38:55.850Z,"140 km WNW of Manokwari, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-01-03T22:33:40.290Z,-0.691,133.305,23,7.4,mwc,314,21.1,,1.03,us,usp000gs3t,2022-07-15T03:35:33.365Z,"86 km WNW of Manokwari, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-01-06T22:48:27.250Z,-0.659,133.434,16,6,mwc,159,27.7,,0.99,us,usp000gs9t,2022-05-02T21:08:14.691Z,"73 km WNW of Manokwari, Indonesia",earthquake,,,,,reviewed,us,us
2009-02-11T17:34:50.490Z,3.886,126.387,20,7.2,mwc,432,18.6,,1.14,us,usp000gtnc,2022-07-15T02:28:01.779Z,"196 km SSE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2009-02-11T18:25:11.240Z,4.026,126.783,35,6,mwc,168,32.6,,1.08,us,usp000gtnw,2022-05-02T20:01:01.649Z,"211 km SE of Sarangani, Philippines",earthquake,,,,,reviewed,us,gcmt
2009-02-12T03:49:39.660Z,3.947,126.411,26,6,mwc,284,33.3,,1.27,us,usp000gts3,2022-05-02T21:29:51.040Z,"192 km SSE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2009-02-12T08:30:17.260Z,3.972,126.724,35,6,mwc,274,21.7,,0.93,us,usp000gtsq,2022-05-02T20:01:15.032Z,"211 km SE of Sarangani, Philippines",earthquake,,,,,reviewed,us,gcmt
2009-02-12T13:15:06.280Z,4.036,126.548,27,6.3,mwc,317,16.3,,0.89,us,usp000gttg,2022-05-02T20:21:09.699Z,"193 km SE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2009-02-22T17:45:22.400Z,3.679,126.561,32,6,mwc,229,23.4,,1.01,us,usp000gu9x,2022-05-02T20:05:47.452Z,"226 km SSE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2009-03-16T14:15:56.460Z,3.807,126.552,35,6.3,mwc,243,23.9,,1.18,us,usp000gv1j,2022-05-02T22:11:07.991Z,"213 km SE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2009-04-04T05:31:55.480Z,5.149,127.201,48,6.3,mwc,281,15.7,,0.96,us,usp000gvqy,2022-07-15T06:54:51.849Z,"Philippine Islands region",earthquake,,,,,reviewed,us,us
2009-04-15T20:01:34.680Z,-3.115,100.471,22,6.3,mwc,309,27.9,,0.99,us,usp000gw6c,2022-07-15T07:57:10.499Z,"155 km SW of Sungai Penuh, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-04-19T05:23:25.880Z,4.136,126.678,25,6.1,mwc,237,16.1,,0.9,us,usp000gwbr,2022-05-02T21:16:52.434Z,"194 km SE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2009-06-14T05:58:43.270Z,5.361,126.438,35,6.1,mwc,261,19.7,,0.93,us,usp000gy63,2022-07-15T11:54:00.685Z,"107 km SE of Caburan, Philippines",earthquake,,,,,reviewed,us,us
2009-08-02T08:54:33.360Z,-0.447,132.908,20,6.1,mwc,223,13.8,,0.88,us,usp000gzwu,2022-05-02T22:15:23.238Z,"136 km WNW of Manokwari, Indonesia",earthquake,,,,,reviewed,us,us
2009-08-16T07:38:21.700Z,-1.479,99.49,20,6.7,mwc,369,14.9,,1.07,us,usp000h0ew,2022-07-15T16:01:37.069Z,"112 km WSW of Padang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-09-02T07:55:01.050Z,-7.782,107.297,46,7,mwc,312,16.3,,0.89,us,usp000h152,2023-03-17T00:19:03.120Z,"66 km SSW of Banjar, Indonesia",earthquake,,,,,reviewed,us,us
2009-09-07T16:12:22.560Z,-10.198,110.628,23,6.2,mwc,349,21.6,,0.81,us,usp000h1af,2022-07-15T17:21:58.295Z,"250 km S of Pundong, Indonesia",earthquake,,,,,reviewed,us,us
2009-10-01T01:52:27.320Z,-2.482,101.524,9,6.6,mwc,417,30.1,,1.15,us,usp000h24c,2022-07-15T18:27:34.768Z,"49 km SSE of Sungai Penuh, Indonesia",earthquake,,,,,reviewed,us,us
2009-10-13T11:38:05.310Z,2.93,128.232,32,6,mwc,207,28.6,,1.02,us,usp000h2w0,2022-05-02T21:23:07.584Z,"135 km N of Tobelo, Indonesia",earthquake,,,,,reviewed,us,us
